4 1 5 1 0.874341
4 3 12 3 0.97044
4 1 3 1 3.5104
4 2 3 2 1.77346
4 4 6 6 2.29764
4 8 10 10 0.536602
4 8 11 8 1.286
4 2 7 2 1.27749
4 1 7 1 1.07762
4 8 9 9 1.1658
4 4 11 4 0.681822
4 7 8 7 1.09726
4 5 9 9 2.83202
4 6 11 6 1.28163
4 11 12 12 1.13711
4 4 7 7 0.678751
4 2 5 2 0.766602
4 4 10 10 0.522758
4 7 9 7 0.736723
4 3 4 3 1.04639
4 2 9 2 0.591116
4 5 11 5 2.34648
4 2 4 2 0.671327
4 2 6 2 1.36734
4 6 8 6 2.09156
4 7 10 10 0.66715
4 3 11 3 0.611293
4 7 12 7 0.99002
4 5 8 8 1.51331
4 1 10 10 0.559612
4 4 12 4 0.812405
4 3 10 10 0.599161
4 3 8 3 0.47391
4 3 9 3 0.913817
4 6 9 6 0.775988
4 10 11 10 0.500381
4 3 6 6 1.65091
4 4 5 5 0.739741
4 9 12 9 0.99322
4 5 10 10 0.66074
4 4 9 9 1.11746
4 4 8 4 6.88327
4 1 11 1 0.619281
4 5 12 5 0.901549
4 5 7 7 0.852162
4 5 6 6 0.581093
4 9 11 9 0.768555
4 1 12 1 29.0192
4 2 12 2 0.680867
4 9 10 10 0.992278
4 3 5 3 0.635761
4 2 1 1 0.909093
4 3 1 1 1.07592
4 4 1 1 0.59599
4 5 1 1 0.639327
4 6 1 1 0.640876
4 7 1 1 0.6103
4 3 2 2 0.74905
4 4 2 2 0.585858
4 5 2 2 0.653262
4 6 2 2 1.88604
4 7 2 2 1.27744
4 4 3 3 2.54944
4 5 3 3 0.57057
4 6 3 3 10.2622
4 7 3 3 2.86332
4 5 4 5 0.983764
4 6 4 6 0.939068
4 7 4 7 0.904737
4 6 5 6 0.479401
4 7 5 7 0.863362
4 7 6 6 1.36757
3 1 3 3 2.93079
3 3 7 3 2.01642
3 9 12 9 3.26656
3 4 5 4 5.07465
3 4 9 4 15.0266
3 5 12 5 1.51053
3 9 10 10 1.26936
3 2 9 9 8.39703
3 5 11 11 1.65677
3 2 6 6 1.93763
3 8 11 11 1.07916
3 2 10 10 1.03131
3 7 12 7 8.62444
3 6 11 11 1.18749
3 1 2 1 6.24664
3 6 12 6 5.79185
3 2 11 11 0.700044
3 11 12 11 0.834716
3 3 6 3 1.31613
3 7 11 11 2.04228
3 3 9 3 2.51573
3 6 8 6 1.09806
3 1 9 1 1.74473
3 1 4 4 9.51804
3 7 8 7 1.261
3 2 8 8 89.5776
3 5 9 5 2.76013
3 8 10 10 0.836988
3 7 10 10 0.974353
3 3 12 3 0.938593
3 8 9 9 1.04803
3 3 4 3 1.33693
3 8 12 8 2.16638
3 1 8 1 1.4105
3 4 10 10 1.06131
3 1 10 10 0.926225
3 2 7 2 2.8842
3 3 8 3 1.02787
3 1 7 1 1.66995
3 10 11 11 0.774176
3 2 3 3 1.30628
3 5 10 10 0.99292
3 4 11 11 0.716437
3 6 9 6 1.6186
3 9 11 11 0.540779
3 1 6 1 7.29772
3 2 5 5 1.22545
3 5 7 5 1.20358
3 4 6 4 2.43831
3 2 12 2 7.92759
3 4 12 4 1.01464
3 3 5 3 0.88071
3 1 5 5 4.07207
3 5 6 5 5.71224
3 5 8 5 0.823664
3 2 4 4 1.28168
3 1 11 11 0.833271
3 1 12 1 0.938666
3 10 12 10 0.792131
3 4 7 4 0.867558
3 3 11 11 0.523702
3 7 9 9 1.22559
3 3 10 10 3.28363
3 6 10 10 0.843531
3 4 8 4 0.932958
3 6 7 6 2.1223
3 2 1 1 1.88059
3 3 1 3 1.52816
3 4 1 4 1.88622
3 5 1 5 1.36579
3 6 1 6 6.03365
3 7 1 1 1.05975
3 3 2 3 1.5565
3 4 2 4 0.833356
3 5 2 5 0.634768
3 6 2 6 0.708232
3 7 2 2 1.62694
3 4 3 3 1.74113
3 5 3 3 1.61061
3 6 3 3 1.89336
3 7 3 3 0.540896
3 5 4 4 3.16236
3 6 4 4 1.03134
3 7 4 4 1.15285
3 6 5 5 1.45358
3 7 5 5 0.854398
3 7 6 6 1.20708
