4 3 12 3 0.410128
4 3 10 10 1.33289
4 11 12 12 1.01829
4 6 7 6 0.908543
4 7 9 7 3.91514
4 5 7 5 0.841644
4 3 6 3 0.490954
4 4 5 4 0.522532
4 8 10 10 0.536419
4 3 7 3 1.03797
4 1 4 1 0.679393
4 8 11 8 0.967331
4 2 1 2 0.83562
4 3 1 3 1.58103
4 4 1 4 0.520523
4 5 1 1 1.00661
4 6 1 1 0.657378
4 7 1 1 0.450107
4 3 2 2 0.786398
4 4 2 2 0.47759
4 5 2 2 0.389816
4 6 2 2 0.345028
4 7 2 2 0.390392
4 4 3 3 0.633792
4 5 3 3 0.34728
4 6 3 3 0.344061
4 7 3 3 0.573383
4 5 4 5 1.24937
4 6 4 6 0.898393
4 7 4 7 0.521167
4 6 5 6 0.389922
4 7 5 7 0.52127
4 7 6 7 0.671381
3 8 9 9 1.80064
3 4 5 4 1.73129
3 7 8 7 1.44878
3 7 9 9 2.20959
3 8 11 11 1.1965
3 4 9 4 1.99908
3 2 4 4 1.37011
3 6 12 6 2.56628
3 8 12 12 0.922504
3 1 4 4 1.74459
3 7 10 10 1.29433
3 1 7 7 1.90957
3 4 12 4 1.62835
3 2 6 6 1.43046
3 2 8 2 1.65606
3 1 11 11 1.69675
3 7 12 7 1.38369
3 7 11 11 0.947225
3 4 11 11 2.95184
3 3 8 3 1.52485
3 5 6 5 1.69103
3 5 7 5 1.13852
3 2 11 11 1.14395
3 5 10 10 1.97346
3 5 11 11 0.961702
3 6 10 10 1.31042
3 2 5 5 0.845225
3 4 8 4 0.926662
3 4 7 4 0.964837
3 1 6 6 1.7049
3 3 9 9 2.03168
3 2 12 2 2.27319
3 5 12 5 1.1853
3 8 10 10 0.908971
3 5 8 5 0.827669
3 11 12 11 1.06974
3 1 2 2 0.957946
3 5 9 5 1.27459
3 10 11 11 0.962758
3 3 7 3 1.38353
3 1 3 3 1.06706
3 3 6 3 1.0352
3 9 10 9 2.33251
3 6 7 7 1.50609
3 2 3 3 0.880991
3 1 12 12 2.04851
3 4 6 4 1.26527
3 3 4 4 0.569406
3 3 10 10 1.54951
3 2 7 7 1.09834
3 3 12 3 2.42506
3 6 9 9 0.851324
3 1 9 9 0.643978
3 4 10 4 1.43745
3 2 10 10 0.719046
3 6 11 11 0.709077
3 3 5 5 0.907912
3 9 11 11 0.578681
3 1 10 10 0.75077
3 3 11 11 0.667497
3 2 9 9 0.635494
3 1 8 1 1.06094
3 1 5 5 0.725778
3 6 8 6 0.891891
3 9 12 9 1.27524
3 10 12 10 0.907418
3 2 1 1 1.66603
3 3 1 3 1.59433
3 4 1 4 0.965762
3 5 1 5 1.12999
3 6 1 1 0.751287
3 7 1 7 2.30019
3 3 2 3 0.795252
3 4 2 4 0.550503
3 5 2 5 0.659238
3 6 2 2 0.76403
3 7 2 7 0.672014
3 4 3 4 0.688135
3 5 3 5 0.543626
3 6 3 3 0.71697
3 7 3 7 0.987141
3 5 4 4 1.72649
3 6 4 4 0.604814
3 7 4 4 0.807414
3 6 5 5 0.770269
3 7 5 5 0.694235
3 7 6 7 2.30173
